S_No,Brand,Category,Model_Name,SKU,Price,Image_URL,Source_File
61,KENWOOD,AC,Kenwood AC 18C03S 1.5 Ton DC Inverter AC,KENWOOD-AC-18C03S-1.5TON-DC-INVERTER-AC,144130,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wCEAAkGBw8PDg0QDRAODw0PDg0NDg0ODxAODw8OFREWFhUSExMZHCggGBonGxMTLT0hJSorLi4wGB80ODMsNygtLisBCgoKDQ0NDw0NDysZFRkrLSsrKystLS0rKysrKystKysrKysrKysrLSsrKysrKysrKysrKysrKysrKysrKysrK//AABEIAOEA4QMBIgACEQEDEQH/xAAbAAEAAgMBAQAAAAAAAAAAAAAAAQMCBAUGB//EAD0QAAIBAgMEBggDBgcAAAAAAAABAgMRBCExBRJBURMUMmFxkQYHIlKBocHRQmKxFSMzkrLwFhdygqLC4f/EABUBAQEAAAAAAAAAAAAAAAAAAAAB/8QAFREBAQAAAAAAAAAAAAAAAAAAABH/2gAMAwEAAhEDEQA/APuIAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAI3lzRDmua8wMgYdLHmOljz+TAzBX0y7/ACI6ZcmBaCrpu4jpu75gXAp6Z8kR0r7hReDXlUl/aMesS5IUbQNbrf5fmZ0sRGTtmnyYFwAAAAAAAKa2IjF2d2+SKnjl7svkU43tvwRQQbnXfy/MdbfJGojNAbHWZfl8mR08ua8ipEgWdLLm/kN5835sxRKAnzFgiQCRIAAkglALCxIAiwsSSBiSibBICKqyNdmzV0NdoKwZOH7cfEhoyw/bj4gdEAFQAAAAAc7Gdt+CKDYxa9t+C/QpsQEZIJGSQBEk2JSAIklIlICCSbAASEibAQSCbAQCbCwAEkoCAjIgCKuhQ0bFTQoYGDRNHtx8SGZUe1HxA3gAUAAAAAGhi+2/BFRZjXaUna7UckuOWhz1jpcaFe93ootNX1V2uFtbEG8jJGMXl9HqZIDIlEIyAkArxOIjTg51HaKcU3ZvOUlFZLvaAsMkjkv0hwi7VXd/1RmuF+X92fJmzDa1ByUVN7zluJOE17V0rZrLOUf5lzA3gAAJAAAEgAABIKKuLpxUnKS9lNtK8pZapRWbfcjOlWjLstPR9/kBnU0KGX1NChgYtCj2o+IYpdqPiBvgAoAAAAANDaNJ3Uk7cH9Dgbe2pWwsYTp01VjJtSbnubrWi0eufkesqQUotPRo4WMwvSRqUprLS9r2lqpIg8PjPWVKjKMZYOpOcrtKnUySWrcnGyJj61KSkozw1ZXaV1Om0r872PQY/YSp0H1SnQddyi5dai5qa4ptaa8ORzsHgcQofvsNs9Tbu40YSUV8Xr5Aa1X1r4Om0qlHERztf901/UbFT1pYGH8SGJj37kGv6jZxmy42ptYLD1HKmpTuoq07u6Ta0NSrsejL+JsyhLvvB/8AQDa/zM2coqUpVoxaUk3SbyemjZdH1i7MlBTdWfRyuk5UKlnZ2fDmjQxXo9geipOez4y3t9dHFR9jdfguZpz9GtmOO68Jiacb33Y5RT42W93Aduj6cbGa9mrRyd7dBNWfO25kzYl6TbIp7s5VMPTtuuMnScbcYtPdyPN4b0I2ZJVOhp14TUHL23JXzy487GvtD0U34RVSD6LdhGL3s3upLhnwfiB7f/GWzeOMw0eHtVN39TYj6T4BpNYvDWaTT6aCTT0zufPsD6ucPOMp1J1IQyi/acm7W53sbGK9B8JKnCl12UYwTUbqLaTd9QPf09u4SXZxOGlwyrU3ny1LY7Vw70rUX4VYfc+aUPVzhqDbjjH+8gu30dmr5SWfczUrerGhUd+vxfJbtJ2/5AfW1jqT0qU34Ti/qZxxEHpKL/3I+U4v1bSqRSWMp3slfo023bXtlOH9VlanvWxNOW9G2dOS8Hq+8D6+qiJ3kfE8V6stoRzpV4Tz7MXODt8TrbH2FtOjS6OvGpJxdoTjNt7vJ58APotbZFCcpScYuUpOTbhFu7+BdgcHToubhZb+qSSPn0sHjVwxS8JT+jPdbDlKWGo9IpKoobs99NSvF2u787fMDpTlkUssVitgYsmj24+Ji2TRftx8QOgACgAAAAAFVbDxlre/NNotAGhLZcX+Kfx3fsV/shcJv4r/ANOmAOZLZb9/5NfUrey58JR839jrgDkPAVUrK3mYPBVfdv8AFfc7QA4scLUV/Y1VnxLVCSSTpvLTI6oA40o5NbmTd2mtWa0sNDjTXkj0RDRBwKuHpyUd6F92O6stFcqeBo+4j0XRx92PkiHRh7q8hB5x7NoP8KMsRs6jPd3vwwjBeCO+8LB/h+bMep0+XzEHnf2TS4OS+JhW2QpJLpa0UndblScHpbVPPU9G8DDv+Rg9nR4N/EDy8tiT0ji8Yr5JdYqP9WdfZWHlQTpzq1azl7alVlvNaJxT5aebOgtnJNNNXWayf3KMTs6tOUZKqluu6ik0n48xBcp5mM2VdSr86b+Ml9CxYatx3P5n9gMJMsws1vq/G6XcyVgJvtTS8E2X0MHGDveUn36L4AbIAKAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA//Z",AC__csv.csv
62,KENWOOD,AC,Kenwood Ac 1267 E Comfort Pro,KENWOOD-AC-1267-E-COMFORT-PRO,133261,https://electromart.com.pk/wp-content/uploads/2024/08/IMG_9048.jpeg,AC__csv.csv
63,KENWOOD,AC,Kenwood Ac 1866 1.5 Ton E Smart Onyx,KENWOOD-AC-1866-1.5TON-E-SMART-ONYX,238696,https://electromart.com.pk/wp-content/uploads/2024/04/IMG_1931.png,AC__csv.csv
64,KENWOOD,AC,Kenwood Inverter Ac 1.0 Ton E-Smart Onyx 1266S,KENWOOD-INVERTER-AC-1.0TON-E-SMART-ONYX-1266S,165870,https://newtokyo.pk/cdn/shop/files/IMG_2128_f58549a4-78e8-41b7-9959-07bc0fb6af4e_900x.jpg?v=1747566679,AC__csv.csv
65,ORIENT,AC,ORIENT SPLIT AC MEGA 12X  1 Ton T3 DC Inverter Heat & Cool ,ORIENT-MEGA-12X-PEARL-WHITE-T3+ ,119130,https://www.orient.com.pk/assets/products-images-2026/air-conditioners/1-ton-ultron-mega-ecomfort-dc-inverter.png.webp,AC__csv.csv
66,ORIENT,AC,Orient 1 Ton 12G Lunar Grace Golden,ORIENT-12G-LUNAR-GOLDEN ,"120,217",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ0Ti3b7kYxj4DZOaV-49hS8fQ23grQT2__fIJxHhLx5sNXRW8IlUSqpRs&s=10,AC__csv.csv
67,ORIENT,AC,Orient Everest 12W Geo White,ORIENT-EVEREST-12W-GEO-WHITE,105000,https://www.orient.com.pk/assets/products-images-2026/air-conditioners/1-ton-everest-geo-white-dc-inverter.png.webp,AC__csv.csv
68,ORIENT,AC,Orient FA 18X Snow White,ORIENT-FA-18X-SNOW-WHITE,146304,https://www.orient.com.pk/assets/products-images-2026/air-conditioners/15-ton-fa-snow-white-dc-inverter-d9f71156.png.webp,AC__csv.csv
69,TCL,AC,TCL 12 SVN-AI-CO-31G 1.0 Ton,TCL-12-SVN-AI-CO-31G-1.0TON,102826,https://www.surmawala.pk/cdn/shop/files/tcl-2026.jpg?v=1775059132,AC__csv.csv
70,TCL,AC,TCL 12E COOL A 1 ton DC Inverter Air Conditioner,TCL-12-ECOOL-1TON-DC-INVERSION-AC,109348,https://elux.com.pk/cdn/shop/files/12_E_Cool_TCL_AC.png?v=1767944493,AC__csv.csv
71,TCL,AC,TCL 12T3-PRO-11/12 1.0 Ton DC Inverter AC,TCL-12T3-PRO-11/12-1.0-TON-DC-INVERTER-AC,125652,https://cdn.comverseglobal.com/alfa/products/product_images/17779083693772388_040526202609826714.jpg%3Fwidth%3D640,AC__csv.csv
72,TCL,AC,TCL 18E-COOL 1.5 ton Inverter Air Conditioner,TCL-18-E-COOL-1.5-TON-INVERTER-AIR-CONDITIONER,133261,https://subhanelectronics.pk/wp-content/uploads/2024/01/TCL-18E-COOL-1.5-ton-Air-Conditioner-2.webp,AC__csv.csv
73,TCL,AC,TCL 18T3-PRO-11 BreezeIN Series Inverter Split AC ,TCL-18T3-PRO-11-INVERTER-SPLIT-AC,164783,https://electromart.com.pk/wp-content/uploads/2026/02/TCL-AC-18T3-Pro-11-BreezeIn.jpg,AC__csv.csv
74,TCL,AC,TCL 18T5 VoxIN-12/13 1.5 Ton Inverter Air Conditioner ,TCL-18T5-VOXIN-12/13-INVERTER-AIR-CONDITIONER,152826,https://hadielectronics.com.pk/wp-content/uploads/2026/02/18T3-PRO-12-3-300x300.webp,AC__csv.csv
75,TCL,AC,TCL 24E-COOL 2.0 ton Inverter Air Conditioner,TCL-24-E-COOL-2.0TON-INVERTER-AIR-CONDITIONER,130000,https://www.surmawala.pk/cdn/shop/files/e_cool_only_ac_-_2.png?v=1754736771,AC__csv.csv
76,TCL,AC,TCL 24T3-PRO-11 BreezeIN Series Inverter Split AC,TCL-24T3-PRO-11-INVERTER-SPLIT-AC,125652,https://cdn.comverseglobal.com/alfa/products/product_images/breeze-in-jpg_050226151403376145.png,AC__csv.csv
77,TCL,AC,TCL AC 1 Ton Inverter VoxIN Series 12T5-VOX-12,TCL-AC-1 TON-INVERTER-VOXIN-SERIES-12T5-VOX-12,152826,https://cdn.comverseglobal.com/alfa/products/product_images/vox-in_090426163301419651.webp,AC__csv.csv
78,TCL,AC,TCL AC 1.5 Ton Inverter VoxIN Series 18T5-VOX-12,TCL-1.5TON-INVERTER-VOXIN-18T5-VOX-12,188696,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQKW7pflN1YAAFPPQtIp46xatXOaGHJ-5XmkfLUNhS9vVzqKcfoBLSkcEQc&s=10,AC__csv.csv
79,TCL,AC,TCL AC 2.0 Ton Split Inverter TAC-24T5-SMT-S,TCL-2.0-TON-SPLIT-INVERTER-24T5-SMT-S,212609,https://www.surmawala.pk/cdn/shop/files/25t5.png?v=1754736772,AC__csv.csv
80,TCL,AC,TCL SPLIT AC INVERTER 1.5 TON 18SVN-EX-31W,TCL-SPLIT-AC-INVERTER-1.5TON-18SVN-EX-31W,133261,https://subhanelectronics.pk/wp-content/uploads/2026/02/Untitled-design-6.png,AC__csv.csv
81,TCL,AC,TCL SaveIN Cool Only 18SVN-AI-CO-31S,TCL-SAVEIN-COO- ONLY-18SVN-AI-CO-31S,125652,https://cdn.comverseglobal.com/alfa/products/product_images/zg31-fo_190326094720950198.png,AC__csv.csv
82,TCL,AC,TCL Split AC 2 Ton 24SVN-AI-CO-31 SaveIn Inverter,TCL-SPLIT-AC-2-TON-24SVN-AI-CO-31-INVERTER,178913,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRM29uAQ7t0RGlCslYFPjJp12gsJoklOw2KBg&s,AC__csv.csv
83,Dawlance,Microwave,Dawlance Classic Series Microwave Oven 62 Ltr (DW-162-HZP),DW DW-162,51000,https://friendshome.pk/cdn/shop/files/ModelDW-162HZP.jpg?v=1687298608&width=600,Microwave_csv.csv
84,Dawlance,Microwave,Dawlance Combination Microwave Oven 25Ltr (DW-115),DW DW-115,45600,https://eu-central.storage.cloudconvert.com/tasks/aca18bed-7dbc-4b32-840d-ce3f0765f117/dw-115-min.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=cloudconvert-production%2F20260715%2Ffra%2Fs3%2Faws4_request&X-Amz-Date=20260715T214404Z&X-Amz-Expires=86400&X-Amz-Signature=755636734348bd3818d456a56e0fda1d84fda9a604f543dcd1ace2a22f8d356b&X-Amz-SignedHeaders=host&response-content-disposition=inline%3B%20filename%3D%22dw-115-min.jpg%22&response-content-type=image%2Fjpeg&x-id=GetObject,Microwave_csv.csv
85,Dawlance,Microwave,Dawlance Cook King Series Microwave Oven 26 Ltr Black (DW-128-G),DW DW-128,38000,https://eu-central.storage.cloudconvert.com/tasks/acb25c8e-f917-4a86-9ce2-c001f2e0506c/DW128G.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=cloudconvert-production%2F20260715%2Ffra%2Fs3%2Faws4_request&X-Amz-Date=20260715T214510Z&X-Amz-Expires=86400&X-Amz-Signature=a4a64b1a9fdfe32b53ffdcbf04aa3ae3d07023c902186d00d33a0f0b185753a5&X-Amz-SignedHeaders=host&response-content-disposition=inline%3B%20filename%3D%22DW128G.jpg%22&response-content-type=image%2Fjpeg&x-id=GetObject,Microwave_csv.csv
86,Dawlance,Microwave,Dawlance Cooking Series Microwave Oven 20 Ltr (DW-295),DW DW-295,23000,https://friendshome.pk/cdn/shop/files/DW292.jpg?v=1745309512&width=600,Microwave_csv.csv
87,Dawlance,Microwave,Dawlance Cooking Series Microwave Oven 20 Ltr (DW-297-GSS),DW DW-297,27000,https://friendshome.pk/cdn/shop/files/DW297.jpg?v=1693035712&width=600,Microwave_csv.csv
88,Dawlance,Microwave,Dawlance Cooking Series Microwave Oven 23 Ltr (DW-393-G),DW DW-393 G,35000,https://friendshome.pk/cdn/shop/files/DW-393G.jpg?v=1782561239&width=600,Microwave_csv.csv
89,Dawlance,Microwave,Dawlance Cooking Series Microwave Oven 30 Ltr (DW-131-HP-SYNC),DW DW-131HP,42000,https://eu-central.storage.cloudconvert.com/tasks/f2625ae5-637a-4707-99c3-5f67dc86a934/DW-131-HP.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=cloudconvert-production%2F20260715%2Ffra%2Fs3%2Faws4_request&X-Amz-Date=20260715T214632Z&X-Amz-Expires=86400&X-Amz-Signature=79eddbe56cc2d8e5acf6450c7904f9f0d47796ef63fd114e0c2da9045e2be656&X-Amz-SignedHeaders=host&response-content-disposition=inline%3B%20filename%3D%22DW-131-HP.jpg%22&response-content-type=image%2Fjpeg&x-id=GetObject,Microwave_csv.csv
90,Dawlance,Microwave,Dawlance Cooking Series Microwave Oven 30 Ltr (DW-132-S),DW DW-132,36000,https://eu-central.storage.cloudconvert.com/tasks/b03e9518-5f89-4188-a622-6da2ba053af6/DW132S.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=cloudconvert-production%2F20260715%2Ffra%2Fs3%2Faws4_request&X-Amz-Date=20260715T214711Z&X-Amz-Expires=86400&X-Amz-Signature=237cae4133f030ff0694025feaec1e4f13474fd457544762bd44c7a6cae189c3&X-Amz-SignedHeaders=host&response-content-disposition=inline%3B%20filename%3D%22DW132S.jpg%22&response-content-type=image%2Fjpeg&x-id=GetObject,Microwave_csv.csv
91,Dawlance,Microwave,Dawlance Cooking Series Microwave Oven 30 Ltr (DW-133-G),DW DW-133,40000,https://eu-central.storage.cloudconvert.com/tasks/2c1d66c1-5fe8-425e-bad9-45c8f9d60d93/133rg.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=cloudconvert-production%2F20260715%2Ffra%2Fs3%2Faws4_request&X-Amz-Date=20260715T214752Z&X-Amz-Expires=86400&X-Amz-Signature=44f0cd882e9c2655543e969aeff1a50748133cc4a12e6e63f4658915a5a66184&X-Amz-SignedHeaders=host&response-content-disposition=inline%3B%20filename%3D%22133rg.jpg%22&response-content-type=image%2Fjpeg&x-id=GetObject,Microwave_csv.csv
92,Dawlance,Microwave,Dawlance Cooking Series Microwave Oven 36 Ltr (DW-136-G),DW DW-136,40000,https://www.hcsupermart.com/wp-content/uploads/2021/09/1-24.jpg,Microwave_csv.csv
93,Dawlance,Microwave,Dawlance Cooking Series Microwave Oven 42 Ltr (DW-142-HZP),DW DW-142,50000,https://www.hcsupermart.com/wp-content/uploads/2021/09/3-23.jpg,Microwave_csv.csv
94,Dawlance,Microwave,Dawlance Heating Microwave Oven 23 Ltr (DW-299 DSS),DW DW-299 dss,30000,https://www.newaftabcenter.com/cdn/shop/files/productImage_1779365544449.webp?v=1781687238&width=600,Microwave_csv.csv
95,Dawlance,Microwave,Dawlance Heating Microwave Oven 23 Ltr Black (DW-390 S),DW DW-390,30000,https://imraneshop.com/pub/media/catalog/product/cache/236ba44bb39ecfa15dd36bef5249e06a/1/3/136_4.jpg,Microwave_csv.csv
96,Dawlance,Microwave,Dawlance Heating Microwave Oven 30 Ltr (DW-330 DS),DW DW-330 ds,36000,https://www.surmawala.pk/cdn/shop/files/dw-330-ds.jpg?v=1782747362,Microwave_csv.csv
97,Dawlance,Microwave,Dawlance Heating Series Microwave Oven 20 Ltr (DW-210-S),DW DW-210,22000,https://www.hcsupermart.com/wp-content/uploads/2022/12/D3.jpg,Microwave_csv.csv
98,Dawlance,Microwave,Dawlance Heating Series Microwave Oven 20 Ltr (DW-220-S),DW DW-220,22000,https://www.hcsupermart.com/wp-content/uploads/2022/12/D2.webp,Microwave_csv.csv
99,Dawlance,Microwave,Dawlance Microwave Oven 20Ltr (MD-10),DW MD-10,22300,https://eu-central.storage.cloudconvert.com/tasks/d33d5107-8c0e-45ee-9a89-03e0d4bff437/DawlanceDWMD10HeatingMicrowaveOven.webp.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=cloudconvert-production%2F20260715%2Ffra%2Fs3%2Faws4_request&X-Amz-Date=20260715T214126Z&X-Amz-Expires=86400&X-Amz-Signature=23e2952af9ad915eee88c4024d4bf7b4852232c22bf8509f9544c36a68130f03&X-Amz-SignedHeaders=host&response-content-disposition=inline%3B%20filename%3D%22DawlanceDWMD10HeatingMicrowaveOven.webp.jpg%22&response-content-type=image%2Fjpeg&x-id=GetObject,Microwave_csv.csv
100,Dawlance,Microwave,Dawlance Microwave Oven 20Ltr (MD-15),DW MD-15,21200,https://eu-central.storage.cloudconvert.com/tasks/d505a0f5-5695-40b5-a66f-8b83c4b00c6b/Untitled-design-2-600x600.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=cloudconvert-production%2F20260715%2Ffra%2Fs3%2Faws4_request&X-Amz-Date=20260715T214250Z&X-Amz-Expires=86400&X-Amz-Signature=585947d3ba1a3f487dc57b2fc67fbe910dd74d030ed73844ad2a90c8105c27c0&X-Amz-SignedHeaders=host&response-content-disposition=inline%3B%20filename%3D%22Untitled-design-2-600x600.jpg%22&response-content-type=image%2Fjpeg&x-id=GetObject,Microwave_csv.csv
101,Dawlance,Microwave,Dawlance Microwave Oven 20Ltr (MD-15) Black,DW MD-4  black,22800,https://eu-central.storage.cloudconvert.com/tasks/8eb7cc0d-b7e7-4146-8d08-3b49c4275b7c/MD-4-Black-Dawlance-MicroWave-Oven-Solo-600x600.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=cloudconvert-production%2F20260715%2Ffra%2Fs3%2Faws4_request&X-Amz-Date=20260715T213841Z&X-Amz-Expires=86400&X-Amz-Signature=03b56e975d1bc607c02d7c45fdfb22c30b77c0a5f38a598139e3a3846feaa066&X-Amz-SignedHeaders=host&response-content-disposition=inline%3B%20filename%3D%22MD-4-Black-Dawlance-MicroWave-Oven-Solo-600x600.jpg%22&response-content-type=image%2Fjpeg&x-id=GetObject,Microwave_csv.csv
102,Dawlance,Microwave,Dawlance Microwave Oven 20Ltr (MD-15) White,DW MD-4  White,22200,https://eu-central.storage.cloudconvert.com/tasks/209b78c1-3504-42aa-9dde-3c3c3814142e/md-4%20white.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=cloudconvert-production%2F20260715%2Ffra%2Fs3%2Faws4_request&X-Amz-Date=20260715T213610Z&X-Amz-Expires=86400&X-Amz-Signature=4b4b28cde155ab879da455eae02d8fdf04353410fe07eb852ddca78e87e7af20&X-Amz-SignedHeaders=host&response-content-disposition=inline%3B%20filename%3D%22md-4%20white.jpg%22&response-content-type=image%2Fjpeg&x-id=GetObject,Microwave_csv.csv
103,Dawlance,Microwave,Dawlance Microwave Oven 20Ltr (MD-7),DW MD-7 ,22300,https://eu-central.storage.cloudconvert.com/tasks/0511bde6-b5c1-47a0-a33f-230419108adc/Md7.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=cloudconvert-production%2F20260715%2Ffra%2Fs3%2Faws4_request&X-Amz-Date=20260715T214002Z&X-Amz-Expires=86400&X-Amz-Signature=e91243fdcf9d0d20eaeff47efeaad79141760be5ae401fa1b1b0a8fa836eb441&X-Amz-SignedHeaders=host&response-content-disposition=inline%3B%20filename%3D%22Md7.jpg%22&response-content-type=image%2Fjpeg&x-id=GetObject,Microwave_csv.csv
104,Dawlance,Microwave,Dawlance Microwave Oven 23 Ltr Black (DW-374),DW DW-374,32000,https://bgh.com.pk/wp-content/uploads/2024/07/Dawlance-DW-374-@-1.png,Microwave_csv.csv
105,Haier,Microwave,HAIER CONVECTION MICROWAVE OVEN 30 LITER Model HGL-30100,HGL-30100,46000,https://www.alfatah.com.pk/wp-content/uploads/2024/01/3010-fr-600x600.webp,Microwave_csv.csv
106,Haier,Microwave,HAIER MIRCROWAVE OVEN 25LTR SOLO HMW-26MBH,HMW-26MBH,32000,https://friendshome.pk/cdn/shop/files/45DGM.jpg?v=1774963821&width=600,Microwave_csv.csv
107,Haier,Microwave,Haier 32 Liter Microwave Oven HMN-32100EGB (Grill/Cooking),HMN-32100 EGB,42000,https://lahorelectronics.com/wp-content/uploads/2021/06/HMN-32100EGB-11.jpeg,Microwave_csv.csv
108,Haier,Microwave,Haier 32 Liter Microwave Oven HMN-32300 (Grill/Cooking),HMW-32300,43000,https://www.alfatah.com.pk/wp-content/uploads/2025/07/0b55f3b8-f168-4d07-9558-e7f66727111b-600x600.webp,Microwave_csv.csv
109,Haier,Microwave,Haier Grill Series Microwave Oven 23 Ltr White (HGL-23200),HGL-23200,36000,https://modernelectronics.pk/cdn/shop/files/HGL-23100.jpg?v=1707298126&width=700,Microwave_csv.csv
110,Haier,Microwave,Haier Grill Series Microwave Oven 28 Ltr Black (HMW-28100),HMW-28100,39000,https://sohailelectronics.com/wp-content/uploads/2025/01/Haier-Microwave-Oven-HMW-28100-Grill-Black.jpg,Microwave_csv.csv
111,Haier,Microwave,Haier Solo Series Microwave Oven 20 Ltr Black (HMW-20MPB),HMW-20MPB,19000,https://friendshome.pk/cdn/shop/files/20pbm.jpg?v=1753090765&width=600,Microwave_csv.csv
112,Haier,Microwave,Haier Solo Series Microwave Oven 25 Ltr Black (HGL-25MXP9),HMW-25mxp9,29000,https://friendshome.pk/cdn/shop/files/HMW-25MXP9.jpg?v=1748073228&width=600,Microwave_csv.csv
113,Haier,Microwave,Haier Solo Series Microwave Oven Black (HMN-62MX80),HMN-62MX80,55000,https://friendshome.pk/cdn/shop/files/HMN-62MX80.jpg?v=1695823120&width=600,Microwave_csv.csv
114,Haier,Microwave,Homage Microwave Oven With Grill (HDG-201S),HDG-201S,28000,https://www.surmawala.pk/cdn/shop/files/210s.jpg?v=1736152337,Microwave_csv.csv
115,Haier,Microwave,Orient Popcorn Microwave Oven 20 Ltr Solo White (Popcorn 20M),OR POPCORN-20M,26000,https://www.surmawala.pk/cdn/shop/files/popcorn.jpg?v=1736157430,Microwave_csv.csv
116,Homage,Microwave,Homage Microwave Oven 23 Litre (HDSO-2312B),HDSO-2312B,32000,https://homage.pk/cdn/shop/files/HDSO-2312B.png?v=1754394497&width=713,Microwave_csv.csv
117,Homage,Microwave,Homage Microwave Oven 34 Ltr (HDG-342S),HDG-342S,39000,https://www.surmawala.pk/cdn/shop/files/342s.jpg?v=1736152334,Microwave_csv.csv
118,Dawlance,Washing Machine,Dawlance - Spinner Washing Machine Top Load 10KG - DW 6000,DW-6000 Spinner,28000,https://digimall.faysalbank.com/_next/image?url=https%3A%2F%2Fcdn.faysalbank.com%2Fdigimall%2Fproducts%2Fproduct_images%2F1780559736748892_040626125536847476.jpg&w=384&q=75,Washing_Machine.xlsx
119,Dawlance,Washing Machine,Dawlance - Washing Machine Automatic Single Tub Top Load 17KG - DWT 1776 FLT C Glow,DW-1776 FLT,145000,https://digimall.faysalbank.com/_next/image?url=https%3A%2F%2Fcdn.faysalbank.com%2Fdigimall%2Fproducts%2Fproduct_images%2F1780559748080485_040626125548178963.jpg&w=384&q=75,Washing_Machine.xlsx
120,Dawlance,Washing Machine,Dawlance - Washing Machine Automatic Top Load 11KG - DWT 1165,DW-1165,91000,https://digimall.faysalbank.com/_next/image?url=https%3A%2F%2Fcdn.faysalbank.com%2Fdigimall%2Fproducts%2Fproduct_images%2F1780559796196121_040626125636293484.jpg&w=384&q=75,Washing_Machine.xlsx
121,Dawlance,Washing Machine,Dawlance - Washing Machine Automatic Top Load 8KG - DWT 260 C LVS+,DW-260 LVS Golden,92000,https://digimall.faysalbank.com/_next/image?url=https%3A%2F%2Fcdn.faysalbank.com%2Fdigimall%2Fproducts%2Fproduct_images%2F1780559858448309_040626125738550920.jpg&w=384&q=75,Washing_Machine.xlsx
122,Dawlance,Washing Machine,Dawlance - Washing Machine Semi Auto Single Tub Top Load 6KG - DS 6080,DS-6080,32000,https://digimall.faysalbank.com/_next/image?url=https%3A%2F%2Fcdn.faysalbank.com%2Fdigimall%2Fproducts%2Fproduct_images%2F1780559873799467_040626125753898969.jpg&w=384&q=75,Washing_Machine.xlsx
123,Dawlance,Washing Machine,Dawlance - Washing Machine Semi Auto Twin Tub Top Load 12KG - DW 10500,DW-10500,62000,https://digimall.faysalbank.com/_next/image?url=https%3A%2F%2Fcdn.faysalbank.com%2Fdigimall%2Fproducts%2Fproduct_images%2F17805598996897697_040626125819786566.jpg&w=384&q=75,Washing_Machine.xlsx
124,Dawlance,Washing Machine,Dawlance - Washing Machine Semi Auto Twin Tub Top Load 7.5KG - DW 8550 CB FL,DW 8550,53000,https://digimall.faysalbank.com/_next/image?url=https%3A%2F%2Fcdn.faysalbank.com%2Fdigimall%2Fproducts%2Fproduct_images%2F17805599107796407_040626125830877230.jpg&w=384&q=75,Washing_Machine.xlsx
125,Dawlance,Washing Machine,Dawlance - Washing Machine Top Load 8KG - DW 6100C Advanco,DW-6100 C Advanco,33000,https://www.surmawala.pk/cdn/shop/files/DW-6100-CLEAR-LID.jpg?v=1761761450,Washing_Machine.xlsx
126,Dawlance,Washing Machine,Dawlance 6Kg Single Tub Semi-Automatic Dryer DS-6010,DS-6010,30000,https://www.alfatah.com.pk/wp-content/uploads/2025/09/image-6.webp,Washing_Machine.xlsx
127,Dawlance,Washing Machine,Dawlance Automatic Top Load Washing Machine 14kg Grey (DWT-1471-FLP),DW-1471 FLP,105000,https://digimall.faysalbank.com/_next/image?url=https%3A%2F%2Fcdn.faysalbank.com%2Fdigimall%2Fproducts%2Fproduct_images%2F17769614147536888_230426212334844439.jpg&w=384&q=75,Washing_Machine.xlsx
